"id";"origin";"product_uos_qty";"create_date";"move_dest_id";"product_uom";"price_unit";"product_uom_qty";"company_id";"date";"product_qty";"product_uos";"location_id";"priority";"picking_type_id";"partner_id";"note";"state";"origin_returned_move_id";"product_packaging";"date_expected";"procurement_id";"name";"create_uid";"warehouse_id";"inventory_id";"partially_available";"propagate";"restrict_partner_id";"procure_method";"write_uid";"restrict_lot_id";"group_id";"product_id";"split_from";"picking_id";"location_dest_id";"write_date";"push_rule_id";"rule_id";"invoice_state";"purchase_line_id";"consumed_for";"raw_material_production_id";"production_id";"weight";"weight_net";"weight_uom_id";"auto_move";"x_imb_y";"x_imb_x";"x_imb_z"
28282;"";;"2017-07-28 08:54:16.549851";;1;;50.000;1;"2017-07-28 08:54:16";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:16";;"INV:INV: Microfibra Accappatoio per bambino";6;;11839;f;t;;"make_to_stock";6;;;29599;;;12;"2017-07-28 08:54:16.549851";;;"none";;;;;0.00;0.00;3;f;;;
28283;"";;"2017-07-28 08:54:17.345923";;1;;50.000;1;"2017-07-28 08:54:17";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:17";;"INV:INV: Microfibra Accappatoio per bambino";6;;11840;f;t;;"make_to_stock";6;;;29600;;;12;"2017-07-28 08:54:17.345923";;;"none";;;;;0.00;0.00;3;f;;;
28284;"";;"2017-07-28 08:54:18.133432";;1;;50.000;1;"2017-07-28 08:54:18";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:18";;"INV:INV: Microfibra Accappatoio per bambino";6;;11841;f;t;;"make_to_stock";6;;;29601;;;12;"2017-07-28 08:54:18.133432";;;"none";;;;;0.00;0.00;3;f;;;
28285;"";;"2017-07-28 08:54:18.873755";;1;;50.000;1;"2017-07-28 08:54:19";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:19";;"INV:INV: Microfibra Accappatoio per bambino";6;;11842;f;t;;"make_to_stock";6;;;29602;;;12;"2017-07-28 08:54:18.873755";;;"none";;;;;0.00;0.00;3;f;;;
28286;"";;"2017-07-28 08:54:20.124597";;1;;50.000;1;"2017-07-28 08:54:20";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:20";;"INV:INV: Microfibra Accappatoio per bambino";6;;11843;f;t;;"make_to_stock";6;;;29604;;;12;"2017-07-28 08:54:20.124597";;;"none";;;;;0.00;0.00;3;f;;;
28287;"";;"2017-07-28 08:54:20.85369";;1;;50.000;1;"2017-07-28 08:54:21";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:21";;"INV:INV: Microfibra Accappatoio per bambino";6;;11844;f;t;;"make_to_stock";6;;;29605;;;12;"2017-07-28 08:54:20.85369";;;"none";;;;;0.00;0.00;3;f;;;
28288;"";;"2017-07-28 08:54:21.615288";;1;;50.000;1;"2017-07-28 08:54:21";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:21";;"INV:INV: Microfibra Accappatoio per bambino";6;;11845;f;t;;"make_to_stock";6;;;29606;;;12;"2017-07-28 08:54:21.615288";;;"none";;;;;0.00;0.00;3;f;;;
28289;"";;"2017-07-28 08:54:22.391086";;1;;50.000;1;"2017-07-28 08:54:22";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:22";;"INV:INV: Microfibra Accappatoio per bambino";6;;11846;f;t;;"make_to_stock";6;;;29607;;;12;"2017-07-28 08:54:22.391086";;;"none";;;;;0.00;0.00;3;f;;;
28290;"";;"2017-07-28 08:54:23.135506";;1;;3.000;1;"2017-07-28 08:54:23";3.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:23";;"INV:INV: Microfibra Accappatoio per bambino";6;;11847;f;t;;"make_to_stock";6;;;29608;;;12;"2017-07-28 08:54:23.135506";;;"none";;;;;0.00;0.00;3;f;;;
28291;"";;"2017-07-28 08:54:23.900525";;1;;50.000;1;"2017-07-28 08:54:24";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:24";;"INV:INV: Microfibra Accappatoio per bambino";6;;11848;f;t;;"make_to_stock";6;;;29609;;;12;"2017-07-28 08:54:23.900525";;;"none";;;;;0.00;0.00;3;f;;;
